Topic,scopus_id,year
-1,2-s2.0-0019016754,1980
-1,2-s2.0-0001311508,1979
-1,2-s2.0-0001356887,1979
0,2-s2.0-0007139782,1979
0,2-s2.0-0038864618,1979
-1,2-s2.0-85040093050,1979
44,2-s2.0-84987045036,1979
-1,2-s2.0-84973817850,1979
-1,2-s2.0-0018732507,1979
-1,2-s2.0-0018674781,1979
-1,2-s2.0-0018661381,1979
-1,2-s2.0-0018648860,1979
0,2-s2.0-0018433666,1979
29,2-s2.0-0018091055,1978
44,2-s2.0-0018132510,1978
29,2-s2.0-0018120042,1978
24,2-s2.0-84986928090,1978
27,2-s2.0-84977294438,1978
-1,2-s2.0-0017932560,1978
38,2-s2.0-84948219843,1977
0,2-s2.0-84959036874,1977
2,2-s2.0-0017743746,1977
6,2-s2.0-0017342041,1977
-1,2-s2.0-0011313440,1977
29,2-s2.0-0017114245,1976
2,2-s2.0-0017092184,1976
29,2-s2.0-84947651705,1976
6,2-s2.0-0017177860,1976
-1,2-s2.0-0017082057,1976
-1,2-s2.0-0016770094,1975
29,2-s2.0-0016189421,1974
23,2-s2.0-0016232946,1974
-1,2-s2.0-0016320279,1974
2,2-s2.0-0016286006,1974
-1,2-s2.0-0015968282,1974
-1,2-s2.0-0015824469,1973
-1,2-s2.0-0347152801,1973
23,2-s2.0-0015752576,1973
51,2-s2.0-0015436249,1972
-1,2-s2.0-0014975161,1971
-1,2-s2.0-0141891897,1970
-1,2-s2.0-0039199623,1970
-1,2-s2.0-84950311656,1970
8,2-s2.0-49849115230,1970
-1,2-s2.0-84863505504,1969
46,2-s2.0-84982352307,1959
-1,2-s2.0-84982352838,1957
-1,2-s2.0-58149403936,1953
-1,2-s2.0-85164332136,2023
51,2-s2.0-85180208733,2023
0,2-s2.0-85136654245,2023
5,2-s2.0-85159822898,2023
13,2-s2.0-85169321418,2023
21,2-s2.0-85162200745,2023
-1,2-s2.0-85130301411,2023
-1,2-s2.0-85176149095,2023
-1,2-s2.0-85178619934,2023
-1,2-s2.0-85135238033,2023
3,2-s2.0-85138329183,2023
47,2-s2.0-85162846026,2023
-1,2-s2.0-85150873586,2023
-1,2-s2.0-85164231701,2023
-1,2-s2.0-85176900366,2023
4,2-s2.0-85178138774,2023
36,2-s2.0-85170379493,2023
-1,2-s2.0-85142335283,2023
5,2-s2.0-85175290447,2023
-1,2-s2.0-85175567841,2023
0,2-s2.0-85174607379,2023
0,2-s2.0-85166391953,2023
-1,2-s2.0-85178871647,2023
16,2-s2.0-85169894533,2023
39,2-s2.0-85161635772,2023
4,2-s2.0-85179946021,2023
-1,2-s2.0-85137036889,2023
-1,2-s2.0-85175084262,2023
-1,2-s2.0-85171871755,2023
-1,2-s2.0-85174824411,2023
-1,2-s2.0-85145043033,2023
28,2-s2.0-85139418122,2023
-1,2-s2.0-85177796277,2023
-1,2-s2.0-85147392442,2023
28,2-s2.0-85164737100,2023
4,2-s2.0-85143778734,2023
8,2-s2.0-85168574603,2023
23,2-s2.0-85152632360,2023
8,2-s2.0-85148464805,2023
27,2-s2.0-85162945167,2023
-1,2-s2.0-85149547848,2023
-1,2-s2.0-85164505185,2023
8,2-s2.0-85175529423,2023
-1,2-s2.0-85142156183,2023
15,2-s2.0-85147119006,2023
6,2-s2.0-85175441955,2023
6,2-s2.0-85162690736,2023
-1,2-s2.0-85180683184,2023
1,2-s2.0-85173739584,2023
-1,2-s2.0-85168571889,2023
-1,2-s2.0-85134569191,2023
-1,2-s2.0-85175082220,2023
-1,2-s2.0-85173402167,2023
-1,2-s2.0-85161358727,2023
-1,2-s2.0-85175273886,2023
-1,2-s2.0-85159140473,2023
-1,2-s2.0-85170214781,2023
11,2-s2.0-85140235088,2023
3,2-s2.0-85167881249,2023
3,2-s2.0-85145837365,2023
9,2-s2.0-85180354159,2023
-1,2-s2.0-85147813060,2023
30,2-s2.0-85134759788,2023
-1,2-s2.0-85169516546,2023
11,2-s2.0-85158861469,2023
6,2-s2.0-85180617854,2023
32,2-s2.0-85171443983,2023
-1,2-s2.0-85164610425,2023
-1,2-s2.0-85170715489,2023
29,2-s2.0-85180470902,2023
8,2-s2.0-85171977754,2023
41,2-s2.0-85168618564,2023
-1,2-s2.0-85174598828,2023
-1,2-s2.0-85180131710,2023
1,2-s2.0-85161671994,2023
3,2-s2.0-85152391398,2023
-1,2-s2.0-85166397101,2023
1,2-s2.0-85161690535,2023
2,2-s2.0-85148253804,2023
-1,2-s2.0-85158863719,2023
13,2-s2.0-85150624601,2023
-1,2-s2.0-85147845243,2023
0,2-s2.0-85178430048,2023
-1,2-s2.0-85156186286,2023
21,2-s2.0-85136522492,2023
9,2-s2.0-85147200369,2023
17,2-s2.0-85180713204,2023
-1,2-s2.0-85166920408,2023
10,2-s2.0-85147820074,2023
4,2-s2.0-85144082060,2023
8,2-s2.0-85178075677,2023
10,2-s2.0-85151167999,2023
38,2-s2.0-85147014247,2023
-1,2-s2.0-85149976333,2023
-1,2-s2.0-85164912621,2023
17,2-s2.0-85158879102,2023
22,2-s2.0-85178066552,2023
4,2-s2.0-85181053285,2023
13,2-s2.0-85173908916,2023
57,2-s2.0-85178400579,2023
15,2-s2.0-85151445519,2023
-1,2-s2.0-85180168206,2023
-1,2-s2.0-85179373355,2023
8,2-s2.0-85179069471,2023
-1,2-s2.0-85163398662,2023
-1,2-s2.0-85180257718,2023
23,2-s2.0-85178269558,2023
37,2-s2.0-85170715568,2023
31,2-s2.0-85159769932,2023
5,2-s2.0-85146174291,2023
4,2-s2.0-85160051217,2023
21,2-s2.0-85149911800,2023
-1,2-s2.0-85178311116,2023
8,2-s2.0-85178015275,2023
27,2-s2.0-85135080913,2023
39,2-s2.0-85143886605,2023
-1,2-s2.0-85180834697,2023
2,2-s2.0-85143691164,2023
17,2-s2.0-85147907466,2023
-1,2-s2.0-85178353888,2023
-1,2-s2.0-85148963581,2023
-1,2-s2.0-85137424150,2023
-1,2-s2.0-85151940841,2023
-1,2-s2.0-85135995240,2023
1,2-s2.0-85171455867,2023
30,2-s2.0-85178429416,2023
10,2-s2.0-85163299738,2023
21,2-s2.0-85140317658,2023
17,2-s2.0-85147457631,2023
0,2-s2.0-85142136455,2023
-1,2-s2.0-85144074107,2023
50,2-s2.0-85178223533,2023
-1,2-s2.0-85163375642,2023
-1,2-s2.0-85178452956,2023
0,2-s2.0-85147448477,2023
19,2-s2.0-85147047776,2023
-1,2-s2.0-85162826230,2023
42,2-s2.0-85149907862,2023
4,2-s2.0-85180768368,2023
40,2-s2.0-85135574881,2023
5,2-s2.0-85166587878,2023
-1,2-s2.0-85180929457,2023
47,2-s2.0-85139905853,2023
55,2-s2.0-85181199661,2023
-1,2-s2.0-85179982707,2023
4,2-s2.0-85178995504,2023
23,2-s2.0-85148423530,2023
2,2-s2.0-85148530398,2023
-1,2-s2.0-85145749823,2023
44,2-s2.0-85146284016,2023
25,2-s2.0-85161882389,2023
6,2-s2.0-85163403714,2023
18,2-s2.0-85161372445,2023
16,2-s2.0-85140357314,2023
1,2-s2.0-85171776083,2023
-1,2-s2.0-85149927901,2023
24,2-s2.0-85148630127,2023
31,2-s2.0-85138136135,2023
13,2-s2.0-85150340511,2023
6,2-s2.0-85147441233,2023
24,2-s2.0-85180452522,2023
5,2-s2.0-85166948705,2023
1,2-s2.0-85159823592,2023
6,2-s2.0-85151323820,2023
0,2-s2.0-85151289942,2023
-1,2-s2.0-85162778934,2023
16,2-s2.0-85168530330,2023
-1,2-s2.0-85149129247,2023
-1,2-s2.0-85159191633,2023
31,2-s2.0-85146440348,2023
27,2-s2.0-85170213535,2023
-1,2-s2.0-85162273182,2023
23,2-s2.0-85168683263,2023
49,2-s2.0-85152461808,2023
-1,2-s2.0-85144353401,2023
-1,2-s2.0-85169669295,2023
5,2-s2.0-85173367679,2023
25,2-s2.0-85173454353,2023
27,2-s2.0-85176088608,2023
18,2-s2.0-85173760307,2023
33,2-s2.0-85158077975,2023
0,2-s2.0-85161908488,2023
4,2-s2.0-85149528640,2023
17,2-s2.0-85168440110,2023
4,2-s2.0-85173033973,2023
4,2-s2.0-85145942055,2023
25,2-s2.0-85176319281,2023
-1,2-s2.0-85161535162,2023
17,2-s2.0-85148511313,2023
4,2-s2.0-85169812311,2023
-1,2-s2.0-85168132585,2023
4,2-s2.0-85175320779,2023
13,2-s2.0-85146922849,2023
-1,2-s2.0-85172389596,2023
4,2-s2.0-85151151072,2023
40,2-s2.0-85165707544,2023
-1,2-s2.0-85164157331,2023
53,2-s2.0-85159091630,2023
-1,2-s2.0-85164485208,2023
-1,2-s2.0-85176136354,2023
0,2-s2.0-85178008081,2023
34,2-s2.0-85161803802,2023
4,2-s2.0-85163370687,2023
12,2-s2.0-85142183375,2023
4,2-s2.0-85163886805,2023
16,2-s2.0-85173444178,2023
30,2-s2.0-85175569366,2023
-1,2-s2.0-85153358832,2023
31,2-s2.0-85163055221,2023
1,2-s2.0-85161360035,2023
4,2-s2.0-85160789583,2023
4,2-s2.0-85144825832,2023
15,2-s2.0-85164459142,2023
-1,2-s2.0-85171674718,2023
-1,2-s2.0-85175232262,2023
4,2-s2.0-85164144308,2023
-1,2-s2.0-85161028736,2023
4,2-s2.0-85164039502,2023
41,2-s2.0-85150854997,2023
55,2-s2.0-85168888499,2023
51,2-s2.0-85162894543,2023
4,2-s2.0-85151694176,2023
1,2-s2.0-85171149718,2023
-1,2-s2.0-85160498655,2023
38,2-s2.0-85165413000,2023
-1,2-s2.0-85168137531,2023
-1,2-s2.0-85146456065,2023
4,2-s2.0-85148741031,2023
-1,2-s2.0-85177063064,2023
5,2-s2.0-85158881852,2023
13,2-s2.0-85142135237,2023
-1,2-s2.0-85146938533,2023
41,2-s2.0-85162750459,2023
4,2-s2.0-85174717785,2023
-1,2-s2.0-85149307938,2023
-1,2-s2.0-85170836824,2023
14,2-s2.0-85141485816,2023
58,2-s2.0-85175265365,2023
39,2-s2.0-85153100772,2023
3,2-s2.0-85150595733,2023
4,2-s2.0-85149335803,2023
34,2-s2.0-85165431809,2023
3,2-s2.0-85172887204,2023
17,2-s2.0-85171442927,2023
6,2-s2.0-85152440714,2023
4,2-s2.0-85166631025,2023
39,2-s2.0-85145915991,2023
11,2-s2.0-85162184197,2023
-1,2-s2.0-85141169744,2023
4,2-s2.0-85151063831,2023
4,2-s2.0-85173862949,2023
4,2-s2.0-85142668159,2023
10,2-s2.0-85163853440,2023
7,2-s2.0-85165274607,2023
0,2-s2.0-85161528163,2023
10,2-s2.0-85176240743,2023
1,2-s2.0-85146229193,2023
4,2-s2.0-85174449897,2023
4,2-s2.0-85147765146,2023
4,2-s2.0-85133703868,2022
-1,2-s2.0-85131634740,2023
1,2-s2.0-85138573454,2022
11,2-s2.0-85139142347,2022
25,2-s2.0-85136535718,2023
22,2-s2.0-85137579189,2023
-1,2-s2.0-85133331225,2022
31,2-s2.0-85141644035,2022
4,2-s2.0-85130751440,2022
11,2-s2.0-85143906883,2022
3,2-s2.0-85133291518,2023
30,2-s2.0-85139169318,2022
8,2-s2.0-85141984054,2022
7,2-s2.0-85131693965,2023
-1,2-s2.0-85133404407,2022
36,2-s2.0-85137708160,2022
22,2-s2.0-85140300171,2022
19,2-s2.0-85138540940,2022
9,2-s2.0-85140919451,2022
13,2-s2.0-85138252206,2023
46,2-s2.0-85136342412,2022
-1,2-s2.0-85145278879,2022
36,2-s2.0-85144875044,2022
44,2-s2.0-85133131317,2022
10,2-s2.0-85135821931,2022
31,2-s2.0-85140879957,2022
1,2-s2.0-85143235062,2022
18,2-s2.0-85175181814,2022
15,2-s2.0-85136629187,2022
-1,2-s2.0-85144914103,2022
-1,2-s2.0-85132855583,2023
28,2-s2.0-85123888874,2022
-1,2-s2.0-85136972612,2022
5,2-s2.0-85144946700,2022
8,2-s2.0-85144952939,2022
-1,2-s2.0-85139972561,2023
39,2-s2.0-85104627834,2022
25,2-s2.0-85144659287,2022
1,2-s2.0-85141587750,2022
0,2-s2.0-85111138938,2022
5,2-s2.0-85142376653,2022
2,2-s2.0-85130988638,2022
-1,2-s2.0-85140826572,2023
13,2-s2.0-85139778421,2022
0,2-s2.0-85141851731,2022
31,2-s2.0-85137367392,2022
31,2-s2.0-85135116069,2022
10,2-s2.0-85144147355,2022
1,2-s2.0-85136084758,2022
31,2-s2.0-85131933209,2022
54,2-s2.0-85138077880,2022
-1,2-s2.0-85135402511,2022
31,2-s2.0-85138699809,2022
-1,2-s2.0-85135330656,2022
0,2-s2.0-85135374711,2022
31,2-s2.0-85144234159,2022
-1,2-s2.0-85133339771,2022
22,2-s2.0-85173435961,2022
-1,2-s2.0-85130319637,2022
26,2-s2.0-85130503744,2022
4,2-s2.0-85151980394,2022
4,2-s2.0-85144594106,2022
0,2-s2.0-85144408269,2022
0,2-s2.0-85146882743,2022
0,2-s2.0-85144091268,2022
-1,2-s2.0-85144216937,2022
-1,2-s2.0-85107372173,2022
4,2-s2.0-85166473842,2022
-1,2-s2.0-85147247865,2022
2,2-s2.0-85102742504,2022
14,2-s2.0-85148443682,2022
4,2-s2.0-85149285832,2022
25,2-s2.0-85134027121,2022
-1,2-s2.0-85132269308,2022
4,2-s2.0-85146416681,2022
-1,2-s2.0-85172025953,2022
-1,2-s2.0-85131855802,2022
-1,2-s2.0-85149806660,2022
4,2-s2.0-85147540659,2022
4,2-s2.0-85153672144,2022
40,2-s2.0-85147747954,2022
6,2-s2.0-85146215189,2022
22,2-s2.0-85144869368,2022
-1,2-s2.0-85146957205,2022
-1,2-s2.0-85148710622,2022
6,2-s2.0-85147592552,2022
0,2-s2.0-85142187367,2022
4,2-s2.0-85139067990,2022
4,2-s2.0-85135011730,2022
-1,2-s2.0-85143774235,2022
48,2-s2.0-85141812492,2022
-1,2-s2.0-85132365867,2022
4,2-s2.0-85133846671,2022
0,2-s2.0-85134831646,2022
0,2-s2.0-85141788420,2022
53,2-s2.0-85131517198,2022
0,2-s2.0-85132010762,2022
0,2-s2.0-85139841025,2022
28,2-s2.0-85130946595,2022
0,2-s2.0-85140997343,2022
12,2-s2.0-85130248402,2022
9,2-s2.0-85133845698,2022
4,2-s2.0-85133604974,2022
-1,2-s2.0-85134481128,2022
4,2-s2.0-85131805297,2022
4,2-s2.0-85136978184,2022
-1,2-s2.0-85138632453,2022
39,2-s2.0-85139723856,2022
33,2-s2.0-85135824925,2022
19,2-s2.0-85142371622,2022
-1,2-s2.0-85132306926,2022
35,2-s2.0-85140312725,2022
-1,2-s2.0-85134519045,2022
-1,2-s2.0-85143990671,2022
-1,2-s2.0-85139521494,2022
-1,2-s2.0-85135230167,2022
